2;bunker;1766.00;9.70;1753.00;2.48;0
2;bunker;1745.00;9.70;1690.00;5.14;0
2;bunker;1671.00;11.10;1789.00;2.98;0
2;bunker;1675.00;9.73;1708.00;4.19;0
2;bunker;1867.00;9.70;1742.00;0.92;0
2;anti_air_building;1952.00;10.07;1650.00;3.59;0
2;anti_air_building;1799.00;9.70;1665.00;6.25;0
2;anti_air_building;1889.00;9.70;1741.00;2.64;0
2;synthetic_refinery;1845.00;9.70;1719.00;5.65;0
2;fuel_silo;1634.00;11.65;1787.00;2.04;0
2;radar_station;1823.00;9.70;1674.00;5.01;0
2;rocket_site;1780.00;10.20;1720.00;2.54;0
2;nuclear_reactor;1802.00;9.70;1736.00;4.10;0
3;bunker;1822.00;10.98;1766.00;5.51;0
3;bunker;1881.00;11.43;1768.00;4.46;0
3;bunker;1731.00;11.95;1779.00;2.41;0
3;bunker;1936.00;10.80;1778.00;0.25;0
3;bunker;1854.00;10.88;1784.00;1.45;0
4;bunker;2.00;9.70;1233.00;3.29;0
5;industrial_complex;2177.00;9.70;1701.00;0.78;0
5;industrial_complex;2056.00;11.80;1615.00;2.34;0
5;industrial_complex;2014.00;10.03;1639.00;0.18;0
5;industrial_complex;2165.00;9.82;1642.00;2.84;0
5;industrial_complex;1993.00;10.03;1604.00;5.50;0
5;industrial_complex;2186.00;9.70;1681.00;2.24;0
5;naval_base;2188.00;9.70;1719.00;-3.57;4429
5;naval_base;2153.00;9.50;1704.00;-3.31;4340
5;naval_base;2110.00;9.50;1717.00;1.41;4340
5;naval_base;2128.00;9.70;1699.00;-3.99;4340
5;naval_base;2168.00;9.50;1705.00;-2.29;4340
5;naval_base;2228.00;9.70;1702.00;-4.25;4474
5;naval_base;2084.00;9.70;1731.00;-2.78;4480
5;naval_base;2061.00;9.70;1738.00;-3.95;4480
5;bunker;2213.00;9.70;1663.00;4.46;0
5;bunker;2154.00;9.70;1655.00;6.03;0
5;bunker;2099.00;9.70;1577.00;2.41;0
5;bunker;2069.00;9.98;1688.00;0.25;0
5;bunker;2026.00;11.30;1632.00;1.45;0
5;bunker;2158.00;9.70;1622.00;3.52;0
5;bunker;2198.00;9.70;1712.00;5.08;0
5;bunker;2107.00;9.70;1720.00;2.92;0
5;bunker;1965.00;10.30;1632.00;5.58;0
5;bunker;2098.00;10.38;1614.00;1.96;0
5;bunker;2034.00;9.70;1619.00;4.98;0
5;bunker;2147.00;9.70;1625.00;6.19;0
5;bunker;2070.00;9.70;1567.00;4.03;0
5;bunker;2053.00;12.70;1668.00;0.41;0
5;bunker;2077.00;9.70;1612.00;1.97;0
5;bunker;1968.00;10.05;1610.00;4.63;0
5;bunker;2072.00;9.70;1627.00;0.41;0
5;bunker;2090.00;9.70;1646.00;4.54;0
5;bunker;2194.00;9.70;1673.00;0.92;0
5;bunker;1988.00;9.78;1616.00;5.14;0
5;bunker;2104.00;9.70;1697.00;2.98;0
5;bunker;1967.00;9.78;1697.00;4.19;0
5;bunker;2241.00;9.70;1686.00;0.92;0
5;bunker;2090.00;9.70;1683.00;3.59;0
5;bunker;2125.00;9.70;1686.00;6.25;0
5;bunker;1955.00;9.88;1623.00;2.64;0
5;bunker;2162.00;9.70;1689.00;5.65;0
5;bunker;2029.00;11.68;1699.00;2.04;0
5;bunker;2046.00;12.05;1652.00;4.70;0
5;bunker;2021.00;9.70;1557.00;2.54;0
5;bunker;2006.00;10.45;1656.00;4.10;0
5;bunker;2180.00;9.70;1692.00;0.48;0
5;bunker;2056.00;9.70;1570.00;3.15;0
5;bunker;2076.00;9.70;1729.00;6.16;0
5;coastal_bunker;2196.00;9.85;1721.00;-3.57;0
5;coastal_bunker;2161.00;9.50;1706.00;-3.31;0
5;coastal_bunker;2133.00;9.70;1713.00;-3.99;0
5;coastal_bunker;2171.00;9.50;1716.00;-2.29;0
5;coastal_bunker;2107.00;9.70;1712.00;1.41;0
5;coastal_bunker;2235.00;9.50;1688.00;1.07;0
5;coastal_bunker;2076.00;9.70;1732.00;-2.78;0
5;coastal_bunker;2062.00;9.70;1738.00;-3.95;0
5;dockyard;2139.00;9.50;1711.00;-3.99;0
5;anti_air_building;2120.00;9.70;1631.00;0.65;0
5;anti_air_building;2048.00;10.65;1659.00;4.77;0
5;anti_air_building;2110.00;9.70;1666.00;0.04;0
5;synthetic_refinery;2045.00;11.25;1711.00;4.17;0
5;fuel_silo;2054.00;10.50;1619.00;5.37;0
5;radar_station;2087.00;9.70;1630.00;3.25;0
5;rocket_site;2090.00;9.70;1657.00;6.23;0
5;nuclear_reactor;1983.00;10.35;1609.00;1.16;0
6;arms_factory;2273.00;9.70;1504.00;2.33;0
6;arms_factory;2282.00;9.70;1563.00;3.89;0
6;arms_factory;2284.00;10.20;1579.00;1.73;0
6;arms_factory;2306.00;9.70;1590.00;4.40;0
6;arms_factory;2306.00;9.70;1628.00;0.78;0
6;arms_factory;2282.00;9.70;1538.00;2.34;0
6;industrial_complex;2285.00;9.70;1507.00;0.18;0
6;industrial_complex;2300.00;9.70;1667.00;2.84;0
6;industrial_complex;2281.00;9.70;1625.00;5.50;0
6;industrial_complex;2288.00;9.70;1640.00;2.24;0
6;industrial_complex;2281.00;9.70;1523.00;3.45;0
6;industrial_complex;2280.00;9.70;1545.00;1.29;0
6;air_base;2293.00;9.70;1588.00;2.85;0
6;naval_base;2312.00;9.70;1632.00;-4.39;4502
6;naval_base;2287.00;9.70;1536.00;1.25;4593
6;naval_base;2329.00;9.70;1594.00;-3.56;4502
6;naval_base;2277.00;9.70;1476.00;0.57;4358
6;naval_base;2302.00;9.70;1692.00;-4.51;4648
6;naval_base;2322.00;9.50;1572.00;1.33;4550
6;naval_base;2276.00;9.50;1595.00;-1.63;4553
6;naval_base;2271.00;9.50;1565.00;-1.57;4636
6;naval_base;2303.00;9.70;1656.00;1.43;4502
6;naval_base;2263.00;9.50;1667.00;-1.48;4553
6;bunker;2279.00;9.70;1664.00;1.45;0
6;bunker;2275.00;9.70;1493.00;4.47;0
6;bunker;2282.00;9.73;1553.00;0.85;0
6;bunker;2281.00;10.05;1577.00;3.52;0
6;bunker;2299.00;9.70;1670.00;5.08;0
6;bunker;2328.00;9.70;1572.00;2.92;0
6;bunker;2292.00;9.95;1579.00;5.58;0
6;bunker;2284.00;9.70;1616.00;1.96;0
6;bunker;2313.00;9.70;1618.00;4.98;0
6;bunker;2294.00;9.70;1633.00;6.19;0
6;coastal_bunker;2303.00;9.70;1686.00;-4.51;0
6;coastal_bunker;2275.00;9.50;1633.00;-1.48;0
6;coastal_bunker;2291.00;9.70;1545.00;1.25;0
6;coastal_bunker;2273.00;9.50;1569.00;-1.57;0
6;coastal_bunker;2315.00;9.70;1493.00;1.57;0
6;coastal_bunker;2308.00;9.70;1644.00;1.43;0
6;coastal_bunker;2314.00;9.70;1629.00;-4.39;0
6;coastal_bunker;2322.00;9.70;1607.00;-3.56;0
6;coastal_bunker;2308.00;9.70;1573.00;0.46;0
6;coastal_bunker;2272.00;9.50;1607.00;-1.63;0
6;dockyard;2334.00;9.70;1584.00;-3.56;0
6;anti_air_building;2276.00;9.70;1590.00;2.98;0
6;anti_air_building;2311.00;10.15;1614.00;4.19;0
6;anti_air_building;2311.00;9.73;1628.00;0.92;0
6;synthetic_refinery;2279.00;9.70;1502.00;3.59;0
6;fuel_silo;2291.00;9.70;1510.00;6.25;0
6;radar_station;2301.00;9.70;1597.00;4.29;0
6;rocket_site;2290.00;9.70;1633.00;5.65;0
6;nuclear_reactor;2267.00;9.70;1644.00;2.04;0
7;arms_factory;867.00;11.25;1634.00;1.73;0
7;arms_factory;742.00;11.38;1614.00;4.40;0
7;arms_factory;655.00;14.20;1629.00;0.78;0
7;arms_factory;870.00;13.78;1608.00;2.34;0
7;arms_factory;675.00;15.43;1598.00;0.18;0
7;arms_factory;894.00;11.93;1655.00;2.84;0
7;industrial_complex;740.00;11.85;1635.00;5.50;0
7;industrial_complex;871.00;11.60;1637.00;2.24;0
7;industrial_complex;910.00;14.10;1623.00;3.45;0
7;industrial_complex;680.00;12.93;1632.00;1.29;0
7;industrial_complex;880.00;14.57;1611.00;2.85;0
7;industrial_complex;855.00;11.68;1662.00;5.51;0
7;air_base;872.00;11.80;1654.00;1.90;0
7;bunker;764.00;9.75;1637.00;6.02;0
7;bunker;922.00;13.12;1642.00;6.12;0
7;bunker;820.00;10.40;1642.00;3.96;0
7;bunker;735.00;11.45;1639.00;1.80;0
7;bunker;888.00;13.35;1698.00;4.46;0
7;bunker;876.00;10.93;1659.00;6.03;0
7;bunker;797.00;10.55;1654.00;2.41;0
7;bunker;879.00;14.25;1591.00;0.25;0
7;bunker;909.00;12.78;1632.00;1.45;0
7;bunker;786.00;12.23;1616.00;4.47;0
7;bunker;681.00;10.88;1623.00;0.85;0
7;bunker;715.00;12.10;1647.00;3.52;0
7;bunker;932.00;13.95;1667.00;5.08;0
7;bunker;830.00;11.53;1608.00;2.92;0
7;bunker;808.00;12.25;1675.00;5.58;0
7;bunker;888.00;12.53;1619.00;1.96;0
7;bunker;810.00;10.23;1632.00;4.98;0
7;bunker;850.00;10.65;1675.00;6.19;0
7;anti_air_building;878.00;12.28;1682.00;4.03;0
7;anti_air_building;782.00;11.55;1615.00;0.41;0
7;anti_air_building;903.00;12.07;1656.00;1.97;0
7;synthetic_refinery;802.00;12.62;1671.00;4.63;0
7;fuel_silo;837.00;12.70;1658.00;2.47;0
7;radar_station;799.00;11.68;1645.00;5.93;0
7;rocket_site;859.00;12.32;1642.00;0.41;0
7;nuclear_reactor;906.00;11.15;1677.00;4.54;0
8;industrial_complex;1774.00;9.70;1641.00;3.45;0
8;industrial_complex;1766.00;9.70;1680.00;1.29;0
8;industrial_complex;1700.00;10.18;1652.00;2.85;0
8;industrial_complex;1652.00;9.93;1671.00;5.51;0
8;industrial_complex;1692.00;9.70;1693.00;1.90;0
8;industrial_complex;1665.00;9.78;1683.00;6.02;0
8;air_base;1666.00;9.98;1692.00;6.12;0
8;bunker;1722.00;9.88;1670.00;3.96;0
8;bunker;1793.00;9.70;1623.00;1.80;0
8;bunker;1702.00;10.12;1653.00;4.46;0
8;bunker;1708.00;9.70;1692.00;6.03;0
8;bunker;1775.00;9.70;1660.00;2.41;0
8;bunker;1695.00;11.03;1635.00;0.25;0
8;bunker;1774.00;9.70;1645.00;1.45;0
8;bunker;1740.00;10.18;1635.00;4.47;0
8;bunker;1683.00;10.53;1667.00;0.85;0
8;bunker;1657.00;10.40;1667.00;3.52;0
8;bunker;1727.00;10.30;1672.00;5.08;0
8;bunker;1758.00;9.70;1655.00;2.92;0
8;bunker;1691.00;10.12;1671.00;5.58;0
8;bunker;1706.00;10.30;1672.00;1.96;0
8;bunker;1712.00;10.45;1643.00;4.98;0
8;bunker;1722.00;10.10;1643.00;6.19;0
8;bunker;1759.00;9.70;1650.00;4.03;0
8;bunker;1735.00;10.10;1656.00;0.41;0
8;anti_air_building;1770.00;9.70;1644.00;1.97;0
8;anti_air_building;1703.00;10.28;1678.00;4.63;0
8;anti_air_building;1697.00;9.78;1686.00;2.47;0
8;synthetic_refinery;1653.00;9.90;1673.00;5.14;0
8;fuel_silo;1708.00;9.70;1694.00;0.41;0
8;radar_station;1724.00;9.90;1659.00;5.16;0
8;rocket_site;1687.00;10.73;1662.00;0.92;0
8;nuclear_reactor;1789.00;9.70;1624.00;2.48;0
9;arms_factory;1664.00;10.20;1565.00;0.18;0
9;arms_factory;1634.00;11.12;1541.00;2.84;0
9;arms_factory;1546.00;10.05;1548.00;5.50;0
9;arms_factory;1643.00;11.12;1550.00;2.24;0
9;arms_factory;1755.00;9.70;1576.00;3.45;0
9;arms_factory;1582.00;10.15;1560.00;1.29;0
9;industrial_complex;1626.00;11.25;1526.00;2.85;0
9;industrial_complex;1607.00;11.03;1529.00;5.51;0
9;industrial_complex;1624.00;10.55;1630.00;1.90;0
9;industrial_complex;1593.00;10.43;1621.00;6.02;0
9;industrial_complex;1731.00;9.78;1609.00;6.12;0
9;industrial_complex;1626.00;10.20;1688.00;3.96;0
9;air_base;1680.00;9.70;1528.00;1.80;0
9;bunker;1672.00;10.40;1560.00;4.46;0
9;bunker;1643.00;10.75;1593.00;6.03;0
9;bunker;1649.00;10.68;1631.00;2.41;0
9;bunker;1564.00;10.07;1574.00;0.25;0
9;bunker;1762.00;9.70;1616.00;1.45;0
9;bunker;1505.00;9.73;1559.00;4.47;0
9;bunker;1643.00;10.25;1577.00;0.85;0
9;bunker;1591.00;10.43;1539.00;3.52;0
9;bunker;1588.00;9.82;1576.00;5.08;0
9;bunker;1668.00;9.80;1540.00;2.92;0
9;bunker;1614.00;10.38;1609.00;5.58;0
9;bunker;1609.00;10.40;1617.00;1.96;0
9;bunker;1594.00;10.40;1619.00;4.98;0
9;bunker;1539.00;9.70;1557.00;6.19;0
9;bunker;1665.00;10.57;1657.00;4.03;0
9;bunker;1708.00;10.55;1628.00;0.41;0
9;bunker;1602.00;11.50;1523.00;1.97;0
9;bunker;1615.00;10.55;1551.00;4.63;0
9;bunker;1711.00;9.70;1560.00;2.47;0
9;bunker;1637.00;10.18;1690.00;5.14;0
9;bunker;1600.00;9.78;1600.00;0.41;0
9;bunker;1601.00;10.73;1543.00;4.54;0
9;bunker;1643.00;10.90;1525.00;0.92;0
9;bunker;1662.00;10.07;1529.00;2.48;0
9;bunker;1636.00;10.53;1646.00;5.14;0
9;bunker;1724.00;9.70;1547.00;2.98;0
9;bunker;1672.00;10.68;1623.00;4.19;0
9;bunker;1588.00;9.82;1564.00;3.59;0
9;bunker;1510.00;10.18;1576.00;6.25;0
9;bunker;1656.00;9.70;1509.00;2.64;0
9;bunker;1622.00;10.68;1578.00;5.65;0
9;bunker;1585.00;11.00;1518.00;2.04;0
9;bunker;1656.00;10.90;1628.00;4.70;0
9;bunker;1489.00;9.73;1528.00;2.54;0
9;bunker;1679.00;9.70;1540.00;4.10;0
9;bunker;1650.00;10.10;1522.00;0.48;0
9;bunker;1709.00;9.70;1589.00;3.15;0
9;bunker;1608.00;10.53;1542.00;6.16;0
9;bunker;1621.00;11.18;1509.00;1.09;0
9;bunker;1619.00;10.28;1674.00;5.21;0
9;bunker;1678.00;10.38;1592.00;1.59;0
9;bunker;1661.00;10.18;1599.00;3.15;0
9;bunker;1736.00;9.70;1591.00;0.99;0
9;bunker;1687.00;10.07;1608.00;3.66;0
9;bunker;1631.00;10.95;1551.00;0.04;0
9;bunker;1684.00;10.25;1571.00;1.60;0
9;bunker;1617.00;10.25;1583.00;5.72;0
9;bunker;1659.00;10.48;1646.00;0.65;0
9;bunker;1522.00;9.80;1528.00;4.77;0
9;bunker;1485.00;10.40;1560.00;0.04;0
9;bunker;1720.00;9.70;1580.00;4.17;0
9;bunker;1614.00;10.62;1642.00;5.37;0
9;bunker;1682.00;10.05;1558.00;3.21;0
9;bunker;1696.00;9.88;1574.00;6.23;0
9;bunker;1667.00;9.70;1510.00;1.16;0
9;bunker;1748.00;9.78;1618.00;5.28;0
9;bunker;1638.00;10.75;1570.00;0.55;0
9;bunker;1679.00;9.70;1531.00;3.22;0
9;bunker;1665.00;10.45;1570.00;5.88;0
9;bunker;1480.00;10.05;1536.00;3.73;0
9;bunker;1704.00;9.70;1538.00;3.83;0
9;bunker;1726.00;9.70;1550.00;1.67;0
9;bunker;1549.00;10.10;1546.00;4.33;0
9;bunker;1724.00;9.70;1553.00;0.71;0
9;bunker;1746.00;9.70;1603.00;3.73;0
9;bunker;1571.00;10.10;1546.00;0.11;0
9;bunker;1642.00;10.88;1548.00;2.78;0
9;bunker;1697.00;9.73;1558.00;5.44;0
9;bunker;1624.00;10.90;1626.00;2.17;0
9;bunker;1677.00;10.93;1645.00;4.84;0
9;bunker;1747.00;9.70;1584.00;1.23;0
9;bunker;1624.00;10.20;1647.00;2.78;0
9;bunker;1735.00;9.98;1626.00;0.62;0
9;bunker;1671.00;11.20;1589.00;5.95;0
9;bunker;1677.00;10.90;1609.00;2.68;0
9;bunker;1556.00;10.10;1539.00;3.90;0
9;bunker;1645.00;10.85;1603.00;1.73;0
9;bunker;1721.00;10.20;1616.00;4.40;0
9;anti_air_building;1750.00;9.70;1581.00;5.96;0
9;anti_air_building;1579.00;10.10;1563.00;2.34;0
9;anti_air_building;1506.00;10.05;1541.00;0.18;0
9;synthetic_refinery;1616.00;11.23;1530.00;1.39;0
9;fuel_silo;1630.00;10.73;1632.00;4.40;0
9;radar_station;1622.00;10.75;1598.00;2.46;0
9;rocket_site;1728.00;9.70;1611.00;4.91;0
9;nuclear_reactor;1614.00;10.10;1635.00;0.18;0
10;air_base;2075.00;9.70;1459.00;6.03;0
10;naval_base;2161.00;9.50;1495.00;-4.55;4370
10;naval_base;1966.00;9.50;1383.00;-0.24;4411
10;naval_base;1947.00;9.50;1376.00;-0.20;4411
10;naval_base;1987.00;9.50;1375.00;-0.46;4411
10;naval_base;2140.00;9.50;1467.00;0.61;4675
10;naval_base;2125.00;9.70;1455.00;0.95;4675
10;naval_base;2023.00;9.50;1374.00;0.00;4540
10;naval_base;2095.00;9.70;1432.00;0.30;4686
10;naval_base;2060.00;9.50;1393.00;1.01;4686
10;naval_base;2076.00;9.70;1415.00;0.66;4686
10;naval_base;2178.00;9.50;1511.00;1.19;4370
10;bunker;2091.00;9.80;1456.00;0.41;0
10;bunker;2023.00;9.73;1408.00;4.54;0
10;bunker;2141.00;10.70;1503.00;2.48;0
10;bunker;2045.00;9.88;1411.00;2.98;0
10;bunker;2049.00;9.85;1441.00;6.25;0
10;bunker;1958.00;9.70;1393.00;2.64;0
10;bunker;2090.00;9.70;1492.00;2.04;0
10;bunker;1964.00;9.70;1416.00;4.70;0
10;bunker;2122.00;11.07;1503.00;2.54;0
10;bunker;2040.00;9.70;1490.00;4.10;0
10;bunker;1945.00;9.70;1378.00;0.48;0
10;bunker;2143.00;9.80;1482.00;6.16;0
10;bunker;2000.00;9.70;1387.00;1.09;0
10;bunker;1972.00;9.70;1412.00;1.59;0
10;bunker;2024.00;9.70;1453.00;3.15;0
10;bunker;2040.00;9.70;1391.00;0.99;0
10;bunker;2094.00;9.70;1434.00;3.66;0
10;bunker;2152.00;11.03;1549.00;0.65;0
10;bunker;2008.00;9.70;1453.00;0.04;0
10;bunker;2033.00;9.73;1389.00;5.37;0
10;bunker;2076.00;9.75;1466.00;3.21;0
10;bunker;1961.00;9.70;1444.00;6.23;0
10;bunker;2068.00;9.70;1411.00;1.16;0
10;coastal_bunker;1989.00;9.50;1372.00;-0.46;0
10;coastal_bunker;2175.00;9.50;1510.00;-4.55;0
10;coastal_bunker;2033.00;9.53;1381.00;0.00;0
10;coastal_bunker;1957.00;9.50;1388.00;-0.24;0
10;coastal_bunker;2179.00;9.70;1513.00;1.19;0
10;coastal_bunker;2072.00;9.50;1409.00;0.66;0
10;coastal_bunker;2151.00;9.70;1481.00;0.61;0
10;coastal_bunker;2068.00;9.50;1401.00;1.01;0
10;coastal_bunker;2091.00;9.50;1424.00;0.30;0
10;coastal_bunker;1944.00;9.50;1372.00;-0.20;0
10;coastal_bunker;2122.00;9.50;1452.00;0.95;0
10;anti_air_building;1967.00;9.70;1410.00;1.83;0
10;anti_air_building;2043.00;9.70;1459.00;5.95;0
10;anti_air_building;2055.00;9.93;1422.00;2.68;0
10;fuel_silo;2047.00;9.70;1406.00;1.73;0
10;nuclear_reactor;2036.00;9.70;1439.00;2.34;0
11;bunker;1197.00;12.50;1532.00;2.98;0
12;arms_factory;1797.00;9.70;1568.00;2.85;0
12;arms_factory;1804.00;9.70;1545.00;5.51;0
12;arms_factory;1850.00;9.70;1566.00;1.90;0
12;arms_factory;1819.00;9.70;1533.00;6.02;0
12;arms_factory;1802.00;9.73;1569.00;6.12;0
12;arms_factory;1792.00;9.73;1574.00;3.96;0
12;industrial_complex;1811.00;9.70;1556.00;1.80;0
12;industrial_complex;1861.00;9.70;1569.00;4.46;0
12;industrial_complex;1827.00;9.70;1538.00;6.03;0
12;industrial_complex;1821.00;9.70;1578.00;2.41;0
12;industrial_complex;1807.00;9.70;1526.00;0.25;0
12;industrial_complex;1839.00;9.70;1539.00;1.45;0
12;air_base;1761.00;9.70;1562.00;4.47;0
12;bunker;1830.00;9.70;1544.00;0.85;0
12;bunker;1816.00;9.70;1613.00;3.52;0
12;bunker;1864.00;9.70;1544.00;5.08;0
12;bunker;1806.00;9.70;1551.00;2.92;0
12;bunker;1765.00;9.70;1583.00;5.58;0
12;bunker;1828.00;9.70;1546.00;1.96;0
12;bunker;1814.00;9.70;1525.00;4.98;0
12;bunker;1813.00;9.70;1561.00;6.19;0
12;bunker;1785.00;9.70;1591.00;4.03;0
12;bunker;1840.00;9.70;1544.00;0.41;0
12;bunker;1792.00;10.00;1596.00;1.97;0
12;bunker;1791.00;9.70;1577.00;4.63;0
12;bunker;1802.00;9.70;1584.00;2.47;0
12;bunker;1778.00;9.70;1595.00;5.14;0
12;bunker;1789.00;9.70;1554.00;0.41;0
12;bunker;1845.00;9.70;1564.00;4.54;0
12;anti_air_building;1814.00;9.70;1618.00;0.92;0
12;anti_air_building;1834.00;9.70;1554.00;2.48;0
12;anti_air_building;1780.00;9.70;1594.00;5.14;0
12;synthetic_refinery;1799.00;9.70;1567.00;2.98;0
12;fuel_silo;1810.00;9.70;1592.00;4.19;0
12;radar_station;1823.00;9.70;1570.00;2.12;0
12;rocket_site;1830.00;9.70;1559.00;3.59;0
12;nuclear_reactor;1823.00;9.70;1536.00;6.25;0
13;arms_factory;1877.00;9.73;1544.00;1.90;0
13;arms_factory;1866.00;9.70;1491.00;6.02;0
13;arms_factory;1838.00;9.70;1498.00;6.12;0
13;arms_factory;1886.00;9.70;1513.00;3.96;0
13;arms_factory;1875.00;9.70;1531.00;1.80;0
13;arms_factory;1891.00;9.70;1497.00;4.46;0
13;industrial_complex;1881.00;9.70;1551.00;6.03;0
13;industrial_complex;1910.00;9.70;1546.00;2.41;0
13;industrial_complex;1860.00;9.70;1522.00;0.25;0
13;industrial_complex;1892.00;10.28;1522.00;1.45;0
13;industrial_complex;1869.00;9.70;1504.00;4.47;0
13;industrial_complex;1888.00;9.70;1506.00;0.85;0
13;air_base;1889.00;9.78;1533.00;3.52;0
13;bunker;1879.00;9.78;1541.00;5.08;0
13;bunker;1851.00;9.70;1494.00;2.92;0
13;bunker;1884.00;9.70;1521.00;5.58;0
13;bunker;1862.00;9.98;1504.00;1.96;0
13;bunker;1878.00;9.80;1531.00;4.98;0
13;bunker;1882.00;9.70;1504.00;6.19;0
13;bunker;1904.00;9.70;1544.00;4.03;0
13;bunker;1876.00;9.70;1498.00;0.41;0
13;bunker;1890.00;10.03;1532.00;1.97;0
13;bunker;1870.00;9.82;1515.00;4.63;0
13;bunker;1860.00;9.70;1540.00;2.47;0
13;bunker;1867.00;9.73;1495.00;5.14;0
13;bunker;1910.00;9.70;1555.00;0.41;0
13;bunker;1855.00;9.73;1514.00;4.54;0
13;anti_air_building;1862.00;9.70;1529.00;0.92;0
13;anti_air_building;1873.00;9.70;1504.00;2.48;0
13;anti_air_building;1868.00;9.70;1530.00;5.14;0
